,ids,typesV0,typesKm,formula,labels
472,mp-1174137,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Co3', 'Co6', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4']",Li5Mn(CoO4)2,1
473,mp-1174824,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Co2', 'Co3', 'Co6', 'Co2', 'O1', 'O1', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4']",Li4MnCo2O7,0
474,mp-801720,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn3', 'Mn5', 'Mn5', 'Co0', 'Co0', 'O3', 'O0', 'O3', 'O0', 'O3', 'O3', 'O0', 'O3', 'O0', 'O3']",Li5Mn3(CoO5)2,1
475,mp-1174686,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co5', 'Co5', 'Co5', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4', 'O1', 'O1', 'O1']",Li4MnCo2O7,0
476,mp-1174574,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn1', 'Co6', 'Co3', 'Co3', 'Co6', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O4']",Li4MnCo2O7,1
477,mp-1174566,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Co6', 'Co6', 'Co6', 'Co6', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4']",Li4MnCo2O7,0
478,mp-1174676,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn6', 'Co1', 'Co1', 'Co3', 'Co1', 'O2', 'O1', 'O2', 'O1', 'O2', 'O4', 'O2', 'O1', 'O2', 'O1', 'O2', 'O2', 'O2', 'O2']",Li4MnCo2O7,0
479,mp-1174794,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co1', 'Co2', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4MnCo2O7,0
480,mp-1174873,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Co3', 'Co6', 'Co2', 'Co2', 'O1', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O4']",Li4MnCo2O7,0
481,mp-1174882,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn0', 'Co6', 'Co6', 'Co5', 'Co3', 'O1', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O1', 'O1', 'O1', 'O4']",Li4MnCo2O7,1
482,mp-1174586,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn1', 'Co3', 'Co3', 'Co6', 'Co6', 'O1', 'O1', 'O4', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O1', 'O1', 'O4', 'O4', 'O1']",Li4MnCo2O7,1
483,mp-1174844,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn6', 'Co6', 'Co6', 'Co6', 'Co6', 'O2', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1', 'O1']",Li4MnCo2O7,0
484,mp-1174419,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co6', 'Co6', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4']",Li4MnCo2O7,0
485,mp-1174481,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4MnCo2O7,0
486,mp-778583,"['Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Mn3', 'Mn8', 'Co3', 'Co3', 'O0', 'O1', 'O1', 'O3', 'O3', 'O1', 'O1', 'O0']",Li3Mn2(CoO4)2,1
487,mp-1174415,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Co5', 'Co6', 'Co6', 'Co5', 'O1', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4']",Li4MnCo2O7,0
488,mp-1174585,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co5', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1', 'O4', 'O1', 'O4', 'O4', 'O1', 'O1']",Li4MnCo2O7,0
489,mp-1174160,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Co5', 'Co5', 'O1', 'O4', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1']",Li5Mn(CoO4)2,1
490,mp-1174748,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn8', 'Co6', 'Co2', 'Co1', 'Co3', 'O1', 'O4', 'O4', 'O2', 'O1', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O2', 'O1']",Li4MnCo2O7,0
491,mp-1174466,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co1', 'Co5', 'Co5', 'O2', 'O1', 'O1', 'O1', 'O1', 'O2', 'O2', 'O1', 'O1', 'O1', 'O1', 'O2', 'O2', 'O2']",Li4MnCo2O7,1
492,mp-1174644,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co5', 'Co6', 'O1', 'O1', 'O1', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O1']",Li4MnCo2O7,0
493,mp-1174726,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn8', 'Co3', 'Co1', 'Co1', 'Co1', 'O1', 'O2', 'O1', 'O2', 'O2', 'O2', 'O1', 'O1', 'O2', 'O2', 'O1', 'O2', 'O2', 'O2']",Li4MnCo2O7,1
494,mp-1174806,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn10', 'Co6', 'Co6', 'Co3', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O1', 'O1']",Li4MnCo2O7,0
495,mp-1177992,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Co3', 'Co3', 'Co3', 'Co3', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li2Mn(CoO3)2,0
496,mp-1174085,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Co5', 'Co5', 'O1', 'O1', 'O1', 'O4', 'O4', 'O1', 'O1', 'O1']",Li5Mn(CoO4)2,1
497,mp-1174490,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Co1', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4MnCo2O7,1
498,mp-1174817,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn1', 'Co2', 'Co3', 'Co3', 'Co2', 'O1', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O1', 'O1', 'O4', 'O4', 'O4']",Li4MnCo2O7,1
499,mp-1174124,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Co5', 'Co5', 'O1', 'O4', 'O4', 'O1', 'O1', 'O4', 'O4', 'O1']",Li5Mn(CoO4)2,0
500,mp-1374732,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn3', 'Mn3', 'Co0', 'Co0', 'Co0', 'Co0', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3']",Li4MnCo2O7,1
501,mp-1173976,"['Li', 'Li', 'Li', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Mn0', 'Co2', 'Co2', 'O4', 'O4', 'O2', 'O4', 'O2', 'O4']",Li3Mn(CoO3)2,0
502,mp-1174441,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co2', 'Co2', 'Co6', 'Co6', 'O1', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4']",Li4MnCo2O7,0
503,mp-1174786,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co5', 'Co5', 'Co5', 'Co5', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1']",Li4MnCo2O7,0
504,mp-1174643,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Co1', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4MnCo2O7,1
505,mp-1174870,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Co3', 'Co2', 'Co2', 'Co6', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O1', 'O1', 'O4', 'O4', 'O1']",Li4MnCo2O7,1
506,mp-1174841,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn8', 'Co5', 'Co1', 'Co6', 'Co5', 'O1', 'O2', 'O4', 'O1', 'O4', 'O1', 'O4', 'O2', 'O4', 'O1', 'O4', 'O4', 'O1', 'O2']",Li4MnCo2O7,0
507,mp-867541,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Ni', 'Ni', 'Ni', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Co0', 'Co4', 'Ni1', 'Ni4', 'Ni4', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Co2Ni3O16,1
508,mp-1173999,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Co5', 'Co2', 'O4', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1']",Li5Mn(CoO4)2,1
509,mp-1174730,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn8', 'Co1', 'Co1', 'Co2', 'Co1', 'O1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O2', 'O2', 'O2', 'O1', 'O2', 'O2', 'O4']",Li4MnCo2O7,0
510,mp-1174491,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4MnCo2O7,0
511,mp-1174548,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co5', 'Co5', 'Co1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O2', 'O2', 'O1', 'O1', 'O1', 'O1', 'O1', 'O2', 'O2']",Li4MnCo2O7,0
512,mp-1302582,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Co2', 'Co2', 'Co2', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li3Mn(CoO3)2,0
513,mp-1174594,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co6', 'Co5', 'O1', 'O4', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4', 'O1', 'O4', 'O4', 'O1']",Li4MnCo2O7,0
514,mp-780494,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Cr', 'Cr', 'Cr', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li0', 'Li1', 'Li1', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn0', 'Mn0', 'Mn0', 'Cr5', 'Cr5', 'Cr5', 'Co0', 'Co0', 'O2', 'O2', 'O0', 'O0', 'O2', 'O2', 'O0', 'O2', 'O0', 'O2', 'O0', 'O0', 'O2', 'O2', 'O2', 'O0']",Li10Mn3Cr3(CoO8)2,0
515,mp-1173932,"['Li', 'Li', 'Li', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Mn1', 'Co2', 'Co2', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4']",Li3Mn(CoO3)2,1
516,mp-1174389,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co5', 'Co5', 'O4', 'O4', 'O1', 'O1', 'O1', 'O1', 'O4', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O1']",Li4MnCo2O7,0
517,mp-1174792,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Co3', 'Co6', 'Co6', 'Co6', 'O1', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4']",Li4MnCo2O7,1
518,mp-1174599,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co6', 'Co6', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4', 'O4']",Li4MnCo2O7,0
519,mp-1174762,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn8', 'Co1', 'Co1', 'Co2', 'Co6', 'O1', 'O2', 'O1', 'O2', 'O4', 'O4', 'O2', 'O4', 'O1', 'O2', 'O4', 'O4', 'O1', 'O4']",Li4MnCo2O7,0
520,mp-1174603,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co6', 'Co6', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O1', 'O1', 'O1', 'O4', 'O4']",Li4MnCo2O7,0
